id,complaintperc,solver,cardinality,logsize,dbsize,badcomplaints,remaincomplaints,fixedrate,noiserate,badqueryindex,fixedqueryindex,origclausesize,fixedclausesize,preptime,solvetime,finishtime,totaltime
1094,1,dt,4,5,1000,118,0,1,0,1,1,4,4,3967000,2051000,224000,6242000
1095,1,dt,4,5,1000,177,0,1,0,1,1,4,4,3699000,1554000,138000,5391000
1096,1,dt,4,5,1000,3,3,0,0,2,4,4,4,10801000,2809000,348000,13958000
1097,1,dt,4,5,1000,5,0,1,0,1,1,4,4,3667000,1199000,141000,5007000
1098,1,dt,4,5,1000,2,2,0,0,1,-1,-1,-1,8370000,1318000,227000,9915000
1099,1,dt,4,5,1000,1,1,0,0,2,-1,-1,-1,11718000,2308000,277000,14303000
1100,1,dt,2,20,1000,9,9,0,0,12,13,2,2,4824000,1449000,243000,6516000
1101,1,dt,2,20,1000,1,1,0,0,10,19,2,2,16353000,3971000,779000,21103000
1102,1,dt,2,20,1000,1,1,0,0,6,10,2,2,8563000,3448000,561000,12572000
1103,1,dt,2,20,1000,65,0,1,0,13,13,2,2,2160000,1112000,132000,3404000
1104,1,dt,2,20,1000,20,0,1,0,13,13,2,2,2156000,886000,140000,3182000
1105,1,dt,2,20,1000,635,635,0,0,7,8,2,2,3982000,1394000,215000,5591000
1106,1,dt,2,20,1000,158,158,0,0,10,11,2,2,2288000,836000,164000,3288000
1107,1,dt,2,20,1000,177,0,1,0,12,12,2,2,2426000,954000,133000,3513000
1108,1,dt,2,20,1000,68,0,1,0,6,6,2,2,2033000,824000,134000,2991000
1109,1,dt,2,20,1000,91,0,1,0,6,6,2,2,2003000,921000,133000,3057000
1110,1,dt,2,20,1000,2,3,0,0.5,12,13,2,2,2310000,1056000,179000,3545000
1111,1,dt,2,20,1000,232,254,0,0.0948276,12,14,2,2,6263000,1952000,317000,8532000
1112,1,dt,2,20,1000,390,0,1,0,8,8,2,2,2289000,1120000,133000,3542000
1113,1,dt,2,20,1000,6,6,0,0,12,17,2,2,338361000,3417000,460000,342238000
1114,1,dt,2,20,1000,175,2,1,0.0114286,11,11,2,2,2176000,1086000,144000,3406000
1115,1,dt,2,20,1000,60,0,1,0,11,11,2,2,1967000,1006000,135000,3108000
1116,1,dt,2,20,1000,243,0,1,0,13,13,2,2,1977000,1076000,132000,3185000
1117,1,dt,2,20,1000,2,1,1,0.5,6,6,2,2,2503000,837000,151000,3491000
1118,1,dt,2,20,1000,60,0,1,0,6,6,2,2,2208000,823000,135000,3166000
1119,1,dt,2,20,1000,22,22,0,0,8,9,2,2,4055000,1357000,210000,5622000
1120,1,dt,3,20,1000,494,0,1,0,13,13,3,3,2957000,1025000,122000,4104000
1121,1,dt,3,20,1000,457,0,1,0,8,8,3,3,3095000,1159000,140000,4394000
1122,1,dt,3,20,1000,5,5,0,0,8,10,3,3,3313000,1005000,165000,4483000
1123,1,dt,3,20,1000,1,1,0,0,9,13,3,3,15024000,3524000,487000,19035000
1124,1,dt,3,20,1000,517,517,0,0,13,14,3,3,5395000,1412000,262000,7069000
1125,1,dt,3,20,1000,17,0,1,0,10,10,3,3,2893000,1361000,147000,4401000
1126,1,dt,3,20,1000,1,1,0,0,6,7,3,3,2882000,137924000,169000,140975000
1127,1,dt,3,20,1000,1,1,1,1,7,7,3,3,3220000,1040000,152000,4412000
1128,1,dt,3,20,1000,4,0,1,0,6,6,3,3,3286000,1206000,158000,4650000
1129,1,dt,3,20,1000,122,1,0.991803,0,12,12,3,3,2815000,1074000,174000,4063000
1130,1,dt,3,20,1000,1,1,0,0,11,15,3,3,9309000,2380000,347000,12036000
1131,1,dt,3,20,1000,42,42,0,0,11,13,3,3,6046000,1664000,249000,7959000
1132,1,dt,3,20,1000,22,1,1,0.0454545,11,11,3,3,3080000,1040000,123000,4243000
1133,1,dt,3,20,1000,3,0,1,0,9,9,3,3,3322000,1201000,164000,4687000
1134,1,dt,3,20,1000,1,1,0,0,12,16,3,3,11402000,2862000,407000,14671000
1135,1,dt,3,20,1000,1,1,0,0,12,-1,-1,-1,7430000,1220000,206000,8856000
1136,1,dt,3,20,1000,26,0,1,0,7,7,3,3,3009000,1201000,154000,4364000
1137,1,dt,3,20,1000,70,71,0,0.0142857,13,14,3,3,6517000,1860000,259000,8636000
1138,1,dt,3,20,1000,32,0,1,0,11,11,3,3,2776000,1020000,134000,3930000
1139,1,dt,3,20,1000,820,0,1,0,12,12,3,3,3034000,1036000,137000,4207000
1140,1,dt,4,20,1000,3,0,1,0,10,10,4,4,3914000,1374000,219000,5507000
1141,1,dt,4,20,1000,1,2,0,1,10,13,4,4,11148000,2805000,317000,14270000
1142,1,dt,4,20,1000,15,16,0,0.0666667,9,13,4,4,7419000,2404000,287000,10110000
1143,1,dt,4,20,1000,59,0,1,0,10,10,4,4,3253000,1732000,152000,5137000
1144,1,dt,4,20,1000,53,0,1,0,7,7,4,4,3454000,1596000,159000,5209000
1145,1,dt,4,20,1000,19,19,0,0,7,12,4,4,14986000,3207000,442000,18635000
1146,1,dt,4,20,1000,2,4,0,1,8,10,4,4,7703000,2271000,275000,10249000
1147,1,dt,4,20,1000,2,2,0,0,8,9,4,4,3619000,1437000,193000,5249000
1148,1,dt,4,20,1000,31,0,1,0,8,8,4,4,3517000,1220000,179000,4916000
1149,1,dt,4,20,1000,84,0,1,0,7,7,4,4,3758000,1497000,165000,5420000
1150,1,dt,4,20,1000,283,14,0.95053,0,9,9,4,4,3746000,1648000,164000,5558000
1151,1,dt,4,20,1000,1,1,0,0,8,-1,-1,-1,30036000,5384000,781000,36201000
1152,1,dt,4,20,1000,52,52,0,0,11,19,4,4,34612000,6984000,951000,42547000
1153,1,dt,4,20,1000,16,16,0,0,13,-1,-1,-1,23272000,3751000,581000,27604000
1154,1,dt,4,20,1000,31,0,1,0,13,13,4,4,3687000,1577000,155000,5419000
1155,1,dt,4,20,1000,22,1,0.954545,0,13,13,4,4,3645000,1275000,197000,5117000
1156,1,dt,4,20,1000,1,1,0,0,8,12,4,4,15412000,3498000,440000,19350000
1157,1,dt,4,20,1000,3,3,0,0,12,13,4,4,3922000,1905000,180000,6007000
1158,1,dt,4,20,1000,1,1,0,0,8,10,4,4,146468000,2080000,273000,148821000
1159,1,dt,4,20,1000,1,1,0,0,13,14,4,4,23994000,1916000,280000,26190000
1160,1,dt,1,1,1000,1,0,1,0,0,0,1,1,1714000,615000,143000,2472000
1161,1,dt,1,1,1000,1,0,1,0,0,0,1,1,1569000,591000,146000,2306000
1162,1,dt,1,1,1000,4,0,1,0,0,0,1,1,1762000,590000,148000,2500000
1163,1,dt,1,1,1000,3,0,1,0,0,0,1,1,1715000,597000,149000,2461000
1164,1,dt,1,1,1000,657,0,1,0,0,0,1,1,1458000,453000,121000,2032000
1165,1,dt,1,1,1000,340,0,1,0,0,0,1,1,1383000,423000,119000,1925000
1166,1,dt,1,1,1000,114,0,1,0,0,0,1,1,1367000,668000,125000,2160000
1167,1,dt,1,1,1000,457,0,1,0,0,0,1,1,1279000,451000,120000,1850000
1168,1,dt,1,1,1000,484,1000,0,1.06612,0,0,1,1,1420000,270000,82000,1772000
1169,1,dt,1,1,1000,44,0,1,0,0,0,1,1,1449000,684000,149000,2282000
1170,1,dt,1,1,1000,255,0,1,0,0,0,1,1,1645000,464000,119000,2228000
1171,1,dt,1,1,1000,340,0,1,0,0,0,1,1,1307000,420000,122000,1849000
1172,1,dt,1,1,1000,387,1000,0,1.58398,0,0,1,1,1364000,322000,85000,1771000
1173,1,dt,1,1,1000,444,0,1,0,0,0,1,1,1340000,625000,120000,2085000
1174,1,dt,1,1,1000,4,0,1,0,0,0,1,1,1587000,592000,149000,2328000
1175,1,dt,1,1,1000,5,0,1,0,0,0,1,1,1391000,617000,120000,2128000
1176,1,dt,1,1,1000,383,0,1,0,0,0,1,1,1335000,486000,187000,2008000
1177,1,dt,1,1,1000,1,1,0,0,0,-1,-1,-1,16000,13000,9000,38000
1178,1,dt,1,1,1000,325,0,1,0,0,0,1,1,1472000,475000,139000,2086000
1179,1,dt,1,1,1000,56,0,1,0,0,0,1,1,1481000,614000,123000,2218000
1180,1,dt,1,10,1000,839,0,1,0,4,4,1,1,1332000,438000,120000,1890000
1181,1,dt,1,10,1000,103,0,1,0,5,5,1,1,1339000,648000,118000,2105000
1182,1,dt,1,10,1000,468,0,1,0,6,6,1,1,1487000,457000,116000,2060000
1183,1,dt,1,10,1000,667,0,1,0,5,5,1,1,1575000,436000,118000,2129000
1184,1,dt,1,10,1000,8,0,1,0,4,4,1,1,1696000,592000,144000,2432000
1185,1,dt,1,10,1000,23,0,1,0,6,6,1,1,1251000,694000,142000,2087000
1186,1,dt,1,10,1000,137,0,1,0,4,4,1,1,1407000,421000,121000,1949000
1187,1,dt,1,10,1000,196,0,1,0,3,3,1,1,1463000,433000,118000,2014000
1188,1,dt,1,10,1000,675,998,0,0.478519,3,3,1,1,1491000,403000,84000,1978000
1189,1,dt,1,10,1000,329,0,1,0,4,4,1,1,1353000,420000,143000,1916000
1190,1,dt,1,10,1000,1,0,1,0,4,4,1,1,1662000,613000,149000,2424000
1191,1,dt,1,10,1000,257,0,1,0,5,5,1,1,1524000,491000,121000,2136000
1192,1,dt,1,10,1000,154,0,1,0,3,3,1,1,12111000,411000,116000,12638000
1193,1,dt,1,10,1000,214,0,1,0,6,6,1,1,1143000,443000,119000,1705000
1194,1,dt,1,10,1000,6,6,0,0,3,6,1,1,3911000,1475000,335000,5721000
1195,1,dt,1,10,1000,60,0,1,0,3,3,1,1,1532000,465000,120000,2117000
1196,1,dt,1,10,1000,142,0,1,0,4,4,1,1,1328000,713000,122000,2163000
1197,1,dt,1,10,1000,141,0,1,0,5,5,1,1,1301000,426000,144000,1871000
1198,1,dt,1,10,1000,1,0,1,0,4,4,1,1,1485000,587000,145000,2217000
1199,1,dt,1,10,1000,127,0,1,0,3,3,1,1,1372000,519000,181000,2072000
1200,1,dt,1,15,1000,32,0,1,0,8,8,1,1,1388000,459000,121000,1968000
1201,1,dt,1,15,1000,1,0,1,0,6,6,1,1,1685000,639000,146000,2470000
1202,1,dt,1,15,1000,271,0,1,0,4,4,1,1,1427000,520000,125000,2072000
1203,1,dt,1,15,1000,499,1000,0,1.00401,7,7,1,1,33441000,372000,87000,33900000
1204,1,dt,1,15,1000,60,0,1,0,9,9,1,1,1374000,605000,118000,2097000
1205,1,dt,1,15,1000,829,0,1,0,9,9,1,1,1535000,456000,142000,2133000
1206,1,dt,1,15,1000,2,0,1,0,8,8,1,1,1808000,638000,145000,2591000
1207,1,dt,1,15,1000,288,0,1,0,8,8,1,1,1663000,655000,197000,2515000
1208,1,dt,1,15,1000,36,0,1,0,5,5,1,1,1352000,616000,161000,2129000
1209,1,dt,1,15,1000,670,0,1,0,8,8,1,1,1350000,430000,191000,1971000
1210,1,dt,1,15,1000,171,0,1,0,4,4,1,1,1335000,620000,135000,2090000
1211,1,dt,1,15,1000,88,0,1,0,9,9,1,1,1276000,445000,126000,1847000
1212,1,dt,1,15,1000,886,39,0.955982,0,8,8,1,1,1358000,442000,187000,1987000
1213,1,dt,1,15,1000,13,0,1,0,4,4,1,1,1457000,546000,177000,2180000
1214,1,dt,1,15,1000,165,1000,0,5.06061,8,8,1,1,1383000,271000,90000,1744000
1215,1,dt,1,15,1000,213,0,1,0,5,5,1,1,1221000,451000,116000,1788000
1216,1,dt,1,15,1000,2,0,1,0,9,9,1,1,1736000,595000,140000,2471000
1217,1,dt,1,15,1000,102,0,1,0,6,6,1,1,1399000,669000,122000,2190000
1218,1,dt,1,15,1000,3,3,0,0,4,5,1,1,1438000,650000,183000,2271000
1219,1,dt,1,15,1000,171,0,1,0,6,6,1,1,1251000,443000,115000,1809000
1220,1,dt,5,1,1000,1,1,0,0,0,-1,-1,-1,4685000,760000,86000,5531000
1221,1,dt,5,1,1000,6,6,0,0,0,-1,-1,-1,4380000,769000,87000,5236000
1222,1,dt,5,1,1000,20,20,0,0,0,-1,-1,-1,4451000,731000,87000,5269000
1223,1,dt,5,1,1000,49,0,1,0,0,0,5,5,4454000,1617000,152000,6223000
1224,1,dt,5,1,1000,3,3,0,0,0,-1,-1,-1,4618000,715000,87000,5420000
1225,1,dt,5,1,1000,53,0,1,0,0,0,5,5,4370000,1668000,140000,6178000
1226,1,dt,5,1,1000,2,2,0,0,0,-1,-1,-1,15000,15000,9000,39000
1227,1,dt,5,1,1000,1,1,0,0,0,-1,-1,-1,13000,13000,9000,35000
1228,1,dt,5,1,1000,2,2,0,0,0,-1,-1,-1,14000,13000,9000,36000
1229,1,dt,5,1,1000,43,0,1,0,0,0,5,5,4424000,1664000,150000,6238000
1230,1,dt,5,1,1000,13,0,1,0,0,0,5,5,4240000,1665000,150000,6055000
1231,1,dt,5,1,1000,44,0,1,0,0,0,5,5,4460000,1595000,173000,6228000
1232,1,dt,5,1,1000,1,1,0,0,0,-1,-1,-1,13000,13000,9000,35000
1233,1,dt,5,1,1000,28,0,1,0,0,0,5,5,4328000,1874000,170000,6372000
1234,1,dt,5,1,1000,84,1,0.988095,0,0,0,5,5,4458000,1630000,140000,6228000
1235,1,dt,5,1,1000,68,43,0.794118,0.426471,0,0,5,5,4523000,1839000,205000,6567000
1236,1,dt,5,1,1000,1,1,0,0,0,-1,-1,-1,14000,14000,9000,37000
1237,1,dt,5,1,1000,1,1,0,0,0,-1,-1,-1,4707000,712000,86000,5505000
1238,1,dt,5,1,1000,1,1,0,0,0,-1,-1,-1,4579000,746000,89000,5414000
1239,1,dt,5,1,1000,1,1,0,0,0,-1,-1,-1,4719000,754000,85000,5558000
1240,1,dt,5,10,1000,1,1,0,0,3,-1,-1,-1,27415000,4670000,562000,32647000
1241,1,dt,5,10,1000,1,1,0,0,4,8,5,5,19098000,4065000,438000,23601000
1242,1,dt,5,10,1000,3,3,0,0,5,-1,-1,-1,23998000,3832000,446000,28276000
1243,1,dt,5,10,1000,1,1,0,0,5,-1,-1,-1,14071000,2396000,285000,16752000
1244,1,dt,5,10,1000,1,1,0,0,4,-1,-1,-1,22171000,4043000,467000,26681000
1245,1,dt,5,10,1000,6,6,0,0,4,-1,-1,-1,151851000,4607000,564000,157022000
1246,1,dt,5,10,1000,11,11,0,0,4,9,5,5,23575000,4553000,517000,28645000
1247,1,dt,5,10,1000,1,1,0,0,3,-1,-1,-1,28087000,4668000,606000,33361000
1248,1,dt,5,10,1000,1,1,0,0,5,-1,-1,-1,24252000,3834000,464000,28550000
1249,1,dt,5,10,1000,59,2,0.966102,0,4,4,5,5,4328000,1876000,183000,6387000
1250,1,dt,5,10,1000,3,3,0,0,5,-1,-1,-1,18834000,2995000,358000,22187000
1251,1,dt,5,10,1000,1,1,0,0,3,9,5,5,18871000,4338000,506000,23715000
1252,1,dt,5,10,1000,9,0,1,0,6,6,5,5,4633000,2123000,204000,6960000
1253,1,dt,5,10,1000,6,6,0,0,6,-1,-1,-1,14278000,2238000,266000,16782000
1254,1,dt,5,10,1000,1,5,0,4,4,8,5,5,18558000,4382000,483000,23423000
1255,1,dt,5,10,1000,1,1,0,0,5,7,5,5,14032000,3178000,394000,17604000
1256,1,dt,5,10,1000,10,0,1,0,5,5,5,5,4326000,1722000,161000,6209000
1257,1,dt,5,10,1000,1,4,0,3,4,8,5,5,23170000,4627000,511000,28308000
1258,1,dt,5,10,1000,2,2,0,0,6,-1,-1,-1,14176000,2420000,267000,16863000
1259,1,dt,5,10,1000,23,0,1,0,4,4,5,5,4562000,1923000,238000,6723000
1260,1,dt,5,15,1000,1,1,0,0,6,11,5,5,28328000,15238000,594000,44160000
1261,1,dt,5,15,1000,1,1,0,0,8,9,5,5,9664000,2912000,221000,12797000
1262,1,dt,5,15,1000,1,1,0,0,4,8,5,5,18862000,22012000,424000,41298000
1263,1,dt,5,15,1000,1,1,0,0,7,-1,-1,-1,29159000,21693000,506000,51358000
1264,1,dt,5,15,1000,1,1,0,0,9,10,5,5,9017000,15651000,233000,24901000
1265,1,dt,5,15,1000,13,1,1,0.0769231,7,7,5,5,4443000,2171000,166000,6780000
1266,1,dt,5,15,1000,7,7,0,0,4,-1,-1,-1,47205000,41927000,838000,89970000
1267,1,dt,5,15,1000,1,1,0,0,4,-1,-1,-1,28983000,29597000,590000,59170000
1268,1,dt,5,15,1000,1,1,0,0,7,13,5,5,23610000,31276000,582000,55468000
1269,1,dt,5,15,1000,1,1,0,0,4,-1,-1,-1,31741000,25090000,598000,57429000
1270,1,dt,5,15,1000,1,1,0,0,6,-1,-1,-1,55607000,46074000,709000,102390000
1271,1,dt,5,15,1000,24,24,0,0,9,-1,-1,-1,28426000,22514000,519000,51459000
1272,1,dt,5,15,1000,52,2,0.961538,0,7,7,5,5,4591000,2201000,159000,6951000
1273,1,dt,5,15,1000,64,0,1,0,7,7,5,5,4715000,2419000,153000,7287000
1274,1,dt,5,15,1000,16,1,1,0.0625,4,4,5,5,4539000,2210000,150000,6899000
1275,1,dt,5,15,1000,25,0,1,0,6,6,5,5,4382000,2340000,171000,6893000
1276,1,dt,5,15,1000,26,26,0,0,7,9,5,5,13585000,4014000,304000,17903000
1277,1,dt,5,15,1000,1,1,0,0,9,-1,-1,-1,19093000,23127000,340000,42560000
1278,1,dt,5,15,1000,4,4,0,0,9,-1,-1,-1,22863000,23898000,420000,47181000
1279,1,dt,5,15,1000,1,1,0,0,7,12,5,5,50228000,6111000,433000,56772000
